date,product,quantity,price,region
2024-01-12,Keyboard,68,1392,West
2024-01-13,Monitor,69,1393,North
2024-01-14,Headphones,70,1394,South
2024-01-15,Laptop,71,1395,East
2024-01-16,Mouse,72,1396,West
2024-01-17,Keyboard,73,1397,North
2024-01-18,Monitor,74,1398,South
2024-01-19,Headphones,75,1399,East
2024-01-20,Laptop,76,1400,West
2024-01-21,Mouse,77,1401,North
2024-01-22,Keyboard,78,1402,South
2024-01-23,Monitor,79,1403,East
2024-01-24,Headphones,80,1404,West
2024-01-25,Laptop,81,1405,North
2024-01-26,Mouse,82,1406,South
2024-01-27,Keyboard,83,1407,East
2024-01-28,Monitor,84,1408,West
2024-01-01,Headphones,85,1409,North
2024-01-02,Laptop,86,1410,South
2024-01-03,Mouse,87,1411,East
2024-01-04,Keyboard,88,1412,West
2024-01-05,Monitor,89,1413,North
2024-01-06,Headphones,90,1414,South
2024-01-07,Laptop,91,1415,East
2024-01-08,Mouse,92,1416,West
2024-01-09,Keyboard,93,1417,North
2024-01-10,Monitor,94,1418,South
2024-01-11,Headphones,95,1419,East
2024-01-12,Laptop,96,1420,West
2024-01-13,Mouse,97,1421,North
2024-01-14,Keyboard,98,1422,South
2024-01-15,Monitor,99,1423,East
2024-01-16,Headphones,100,1424,West
2024-01-17,Laptop,1,1425,North
2024-01-18,Mouse,2,1426,South
2024-01-19,Keyboard,3,1427,East
2024-01-20,Monitor,4,1428,West
2024-01-21,Headphones,5,1429,North
2024-01-22,Laptop,6,1430,South
2024-01-23,Mouse,7,1431,East
2024-01-24,Keyboard,8,1432,West
2024-01-25,Monitor,9,1433,North
2024-01-26,Headphones,10,1434,South
2024-01-27,Laptop,11,1435,East
2024-01-28,Mouse,12,1436,West
2024-01-01,Keyboard,13,1437,North
2024-01-02,Monitor,14,1438,South
2024-01-03,Headphones,15,1439,East
2024-01-04,Laptop,16,1440,West
2024-01-05,Mouse,17,1441,North
2024-01-06,Keyboard,18,1442,South
2024-01-07,Monitor,19,1443,East
2024-01-08,Headphones,20,1444,West
2024-01-09,Laptop,21,1445,North
2024-01-10,Mouse,22,1446,South
2024-01-11,Keyboard,23,1447,East
2024-01-12,Monitor,24,1448,West
2024-01-13,Headphones,25,1449,North
2024-01-14,Laptop,26,1450,South
2024-01-15,Mouse,27,1451,East
2024-01-16,Keyboard,28,1452,West
2024-01-17,Monitor,29,1453,North
2024-01-18,Headphones,30,1454,South
2024-01-19,Laptop,31,1455,East
2024-01-20,Mouse,32,1456,West
2024-01-21,Keyboard,33,1457,North
2024-01-22,Monitor,34,1458,South
2024-01-23,Headphones,35,1459,East
2024-01-24,Laptop,36,1460,West
2024-01-25,Mouse,37,1461,North
2024-01-26,Keyboard,38,1462,South
2024-01-27,Monitor,39,1463,East
2024-01-28,Headphones,40,1464,West
2024-01-01,Laptop,41,1465,North
2024-01-02,Mouse,42,1466,South
2024-01-03,Keyboard,43,1467,East
2024-01-04,Monitor,44,1468,West
2024-01-05,Headphones,45,1469,North
2024-01-06,Laptop,46,1470,South
2024-01-07,Mouse,47,1471,East
2024-01-08,Keyboard,48,1472,West
2024-01-09,Monitor,49,1473,North
2024-01-10,Headphones,50,1474,South
2024-01-11,Laptop,51,1475,East
2024-01-12,Mouse,52,1476,West
2024-01-13,Keyboard,53,1477,North
2024-01-14,Monitor,54,1478,South
2024-01-15,Headphones,55,1479,East
2024-01-16,Laptop,56,1480,West
2024-01-17,Mouse,57,1481,North
2024-01-18,Keyboard,58,1482,South
2024-01-19,Monitor,59,1483,East
2024-01-20,Headphones,60,1484,West
2024-01-21,Laptop,61,1485,North
2024-01-22,Mouse,62,1486,South
2024-01-23,Keyboard,63,1487,East
2024-01-24,Monitor,64,1488,West
2024-01-25,Headphones,65,1489,North
2024-01-26,Laptop,66,1490,South
2024-01-27,Mouse,67,1491,East
2024-01-28,Keyboard,68,1492,West
2024-01-01,Monitor,69,1493,North
2024-01-02,Headphones,70,1494,South
2024-01-03,Laptop,71,1495,East
2024-01-04,Mouse,72,1496,West
2024-01-05,Keyboard,73,1497,North
2024-01-06,Monitor,74,1498,South
2024-01-07,Headphones,75,1499,East
2024-01-08,Laptop,76,1500,West
2024-01-09,Mouse,77,1501,North
2024-01-10,Keyboard,78,1502,South
2024-01-11,Monitor,79,1503,East
2024-01-12,Headphones,80,1504,West
2024-01-13,Laptop,81,1505,North
2024-01-14,Mouse,82,1506,South
2024-01-15,Keyboard,83,1507,East
2024-01-16,Monitor,84,1508,West
2024-01-17,Headphones,85,1509,North
2024-01-18,Laptop,86,1510,South
2024-01-19,Mouse,87,1511,East
2024-01-20,Keyboard,88,1512,West
2024-01-21,Monitor,89,1513,North
2024-01-22,Headphones,90,1514,South
2024-01-23,Laptop,91,1515,East
2024-01-24,Mouse,92,1516,West
2024-01-25,Keyboard,93,1517,North
2024-01-26,Monitor,94,1518,South
2024-01-27,Headphones,95,1519,East
2024-01-28,Laptop,96,1520,West
2024-01-01,Mouse,97,1521,North
2024-01-02,Keyboard,98,1522,South
2024-01-03,Monitor,99,1523,East
2024-01-04,Headphones,100,1524,West
2024-01-05,Laptop,1,25,North
2024-01-06,Mouse,2,26,South
2024-01-07,Keyboard,3,27,East
2024-01-08,Monitor,4,28,West
2024-01-09,Headphones,5,29,North
2024-01-10,Laptop,6,30,South
2024-01-11,Mouse,7,31,East
2024-01-12,Keyboard,8,32,West
2024-01-13,Monitor,9,33,North
2024-01-14,Headphones,10,34,South
2024-01-15,Laptop,11,35,East
2024-01-16,Mouse,12,36,West
2024-01-17,Keyboard,13,37,North
2024-01-18,Monitor,14,38,South
2024-01-19,Headphones,15,39,East
2024-01-20,Laptop,16,40,West
2024-01-21,Mouse,17,41,North
2024-01-22,Keyboard,18,42,South
2024-01-23,Monitor,19,43,East
2024-01-24,Headphones,20,44,West
2024-01-25,Laptop,21,45,North
2024-01-26,Mouse,22,46,South
2024-01-27,Keyboard,23,47,East
2024-01-28,Monitor,24,48,West
2024-01-01,Headphones,25,49,North
2024-01-02,Laptop,26,50,South
2024-01-03,Mouse,27,51,East
2024-01-04,Keyboard,28,52,West
2024-01-05,Monitor,29,53,North
2024-01-06,Headphones,30,54,South
2024-01-07,Laptop,31,55,East
2024-01-08,Mouse,32,56,West
2024-01-09,Keyboard,33,57,North
2024-01-10,Monitor,34,58,South
2024-01-11,Headphones,35,59,East
2024-01-12,Laptop,36,60,West
2024-01-13,Mouse,37,61,North
2024-01-14,Keyboard,38,62,South
2024-01-15,Monitor,39,63,East
2024-01-16,Headphones,40,64,West
2024-01-17,Laptop,41,65,North
2024-01-18,Mouse,42,66,South
2024-01-19,Keyboard,43,67,East
2024-01-20,Monitor,44,68,West
2024-01-21,Headphones,45,69,North
2024-01-22,Laptop,46,70,South
2024-01-23,Mouse,47,71,East
2024-01-24,Keyboard,48,72,West
2024-01-25,Monitor,49,73,North
2024-01-26,Headphones,50,74,South
2024-01-27,Laptop,51,75,East
2024-01-28,Mouse,52,76,West
2024-01-01,Keyboard,53,77,North
2024-01-02,Monitor,54,78,South
2024-01-03,Headphones,55,79,East
2024-01-04,Laptop,56,80,West
2024-01-05,Mouse,57,81,North
2024-01-06,Keyboard,58,82,South
2024-01-07,Monitor,59,83,East
2024-01-08,Headphones,60,84,West
2024-01-09,Laptop,61,85,North
2024-01-10,Mouse,62,86,South
2024-01-11,Keyboard,63,87,East
2024-01-12,Monitor,64,88,West
2024-01-13,Headphones,65,89,North
2024-01-14,Laptop,66,90,South
2024-01-15,Mouse,67,91,East
2024-01-16,Keyboard,68,92,West
2024-01-17,Monitor,69,93,North
2024-01-18,Headphones,70,94,South
2024-01-19,Laptop,71,95,East
2024-01-20,Mouse,72,96,West
2024-01-21,Keyboard,73,97,North
2024-01-22,Monitor,74,98,South
2024-01-23,Headphones,75,99,East
2024-01-24,Laptop,76,100,West
2024-01-25,Mouse,77,101,North
2024-01-26,Keyboard,78,102,South
2024-01-27,Monitor,79,103,East
2024-01-28,Headphones,80,104,West
2024-01-01,Laptop,81,105,North
2024-01-02,Mouse,82,106,South
2024-01-03,Keyboard,83,107,East
2024-01-04,Monitor,84,108,West
2024-01-05,Headphones,85,109,North
2024-01-06,Laptop,86,110,South
2024-01-07,Mouse,87,111,East
2024-01-08,Keyboard,88,112,West
2024-01-09,Monitor,89,113,North
2024-01-10,Headphones,90,114,South
2024-01-11,Laptop,91,115,East
2024-01-12,Mouse,92,116,West
2024-01-13,Keyboard,93,117,North
2024-01-14,Monitor,94,118,South
2024-01-15,Headphones,95,119,East
2024-01-16,Laptop,96,120,West
2024-01-17,Mouse,97,121,North
2024-01-18,Keyboard,98,122,South
2024-01-19,Monitor,99,123,East
2024-01-20,Headphones,100,124,West
2024-01-21,Laptop,1,125,North
2024-01-22,Mouse,2,126,South
2024-01-23,Keyboard,3,127,East
2024-01-24,Monitor,4,128,West
2024-01-25,Headphones,5,129,North
2024-01-26,Laptop,6,130,South
2024-01-27,Mouse,7,131,East
2024-01-28,Keyboard,8,132,West
2024-01-01,Monitor,9,133,North
2024-01-02,Headphones,10,134,South
2024-01-03,Laptop,11,135,East
2024-01-04,Mouse,12,136,West
2024-01-05,Keyboard,13,137,North
2024-01-06,Monitor,14,138,South
2024-01-07,Headphones,15,139,East
2024-01-08,Laptop,16,140,West
2024-01-09,Mouse,17,141,North
2024-01-10,Keyboard,18,142,South
2024-01-11,Monitor,19,143,East
2024-01-12,Headphones,20,144,West
2024-01-13,Laptop,21,145,North
2024-01-14,Mouse,22,146,South
2024-01-15,Keyboard,23,147,East
2024-01-16,Monitor,24,148,West
2024-01-17,Headphones,25,149,North
2024-01-18,Laptop,26,150,South
2024-01-19,Mouse,27,151,East
2024-01-20,Keyboard,28,152,West
2024-01-21,Monitor,29,153,North
2024-01-22,Headphones,30,154,South
2024-01-23,Laptop,31,155,East
2024-01-24,Mouse,32,156,West
2024-01-25,Keyboard,33,157,North
2024-01-26,Monitor,34,158,South
2024-01-27,Headphones,35,159,East
2024-01-28,Laptop,36,160,West
2024-01-01,Mouse,37,161,North
2024-01-02,Keyboard,38,162,South
2024-01-03,Monitor,39,163,East
2024-01-04,Headphones,40,164,West
2024-01-05,Laptop,41,165,North
2024-01-06,Mouse,42,166,South
2024-01-07,Keyboard,43,167,East
2024-01-08,Monitor,44,168,West
2024-01-09,Headphones,45,169,North
2024-01-10,Laptop,46,170,South
2024-01-11,Mouse,47,171,East
2024-01-12,Keyboard,48,172,West
2024-01-13,Monitor,49,173,North
2024-01-14,Headphones,50,174,South
2024-01-15,Laptop,51,175,East
2024-01-16,Mouse,52,176,West
2024-01-17,Keyboard,53,177,North
2024-01-18,Monitor,54,178,South
2024-01-19,Headphones,55,179,East
2024-01-20,Laptop,56,180,West
2024-01-21,Mouse,57,181,North
2024-01-22,Keyboard,58,182,South
2024-01-23,Monitor,59,183,East
2024-01-24,Headphones,60,184,West
2024-01-25,Laptop,61,185,North
2024-01-26,Mouse,62,186,South
2024-01-27,Keyboard,63,187,East
2024-01-28,Monitor,64,188,West
2024-01-01,Headphones,65,189,North
2024-01-02,Laptop,66,190,South
2024-01-03,Mouse,67,191,East
2024-01-04,Keyboard,68,192,West
2024-01-05,Monitor,69,193,North
2024-01-06,Headphones,70,194,South
2024-01-07,Laptop,71,195,East
2024-01-08,Mouse,72,196,West
2024-01-09,Keyboard,73,197,North
2024-01-10,Monitor,74,198,South
2024-01-11,Headphones,75,199,East
2024-01-12,Laptop,76,200,West
2024-01-13,Mouse,77,201,North
2024-01-14,Keyboard,78,202,South
2024-01-15,Monitor,79,203,East
2024-01-16,Headphones,80,204,West
2024-01-17,Laptop,81,205,North
2024-01-18,Mouse,82,206,South
2024-01-19,Keyboard,83,207,East
2024-01-20,Monitor,84,208,West
2024-01-21,Headphones,85,209,North
2024-01-22,Laptop,86,210,South
2024-01-23,Mouse,87,211,East
2024-01-24,Keyboard,88,212,West
2024-01-25,Monitor,89,213,North
2024-01-26,Headphones,90,214,South
2024-01-27,Laptop,91,215,East
2024-01-28,Mouse,92,216,West
2024-01-01,Keyboard,93,217,North
2024-01-02,Monitor,94,218,South
2024-01-03,Headphones,95,219,East
2024-01-04,Laptop,96,220,West
2024-01-05,Mouse,97,221,North
2024-01-06,Keyboard,98,222,South
2024-01-07,Monitor,99,223,East
2024-01-08,Headphones,100,224,West
2024-01-09,Laptop,1,225,North
2024-01-10,Mouse,2,226,South
2024-01-11,Keyboard,3,227,East
2024-01-12,Monitor,4,228,West
2024-01-13,Headphones,5,229,North
2024-01-14,Laptop,6,230,South
2024-01-15,Mouse,7,231,East
2024-01-16,Keyboard,8,232,West
2024-01-17,Monitor,9,233,North
2024-01-18,Headphones,10,234,South
2024-01-19,Laptop,11,235,East
2024-01-20,Mouse,12,236,West
2024-01-21,Keyboard,13,237,North
2024-01-22,Monitor,14,238,South
2024-01-23,Headphones,15,239,East
2024-01-24,Laptop,16,240,West
2024-01-25,Mouse,17,241,North
2024-01-26,Keyboard,18,242,South
2024-01-27,Monitor,19,243,East
2024-01-28,Headphones,20,244,West
2024-01-01,Laptop,21,245,North
2024-01-02,Mouse,22,246,South
2024-01-03,Keyboard,23,247,East
2024-01-04,Monitor,24,248,West
2024-01-05,Headphones,25,249,North
2024-01-06,Laptop,26,250,South
2024-01-07,Mouse,27,251,East
2024-01-08,Keyboard,28,252,West
2024-01-09,Monitor,29,253,North
2024-01-10,Headphones,30,254,South
2024-01-11,Laptop,31,255,East
2024-01-12,Mouse,32,256,West
2024-01-13,Keyboard,33,257,North
2024-01-14,Monitor,34,258,South
2024-01-15,Headphones,35,259,East
2024-01-16,Laptop,36,260,West
2024-01-17,Mouse,37,261,North
2024-01-18,Keyboard,38,262,South
2024-01-19,Monitor,39,263,East
2024-01-20,Headphones,40,264,West
2024-01-21,Laptop,41,265,North
2024-01-22,Mouse,42,266,South
2024-01-23,Keyboard,43,267,East
2024-01-24,Monitor,44,268,West
2024-01-25,Headphones,45,269,North
2024-01-26,Laptop,46,270,South
2024-01-27,Mouse,47,271,East
2024-01-28,Keyboard,48,272,West
2024-01-01,Monitor,49,273,North
2024-01-02,Headphones,50,274,South
2024-01-03,Laptop,51,275,East
2024-01-04,Mouse,52,276,West
2024-01-05,Keyboard,53,277,North
2024-01-06,Monitor,54,278,South
2024-01-07,Headphones,55,279,East
2024-01-08,Laptop,56,280,West
2024-01-09,Mouse,57,281,North
2024-01-10,Keyboard,58,282,South
2024-01-11,Monitor,59,283,East
2024-01-12,Headphones,60,284,West
2024-01-13,Laptop,61,285,North
2024-01-14,Mouse,62,286,South
2024-01-15,Keyboard,63,287,East
2024-01-16,Monitor,64,288,West
2024-01-17,Headphones,65,289,North
2024-01-18,Laptop,66,290,South
2024-01-19,Mouse,67,291,East
2024-01-20,Keyboard,68,292,West
2024-01-21,Monitor,69,293,North
2024-01-22,Headphones,70,294,South
2024-01-23,Laptop,71,295,East
2024-01-24,Mouse,72,296,West
2024-01-25,Keyboard,73,297,North
2024-01-26,Monitor,74,298,South
2024-01-27,Headphones,75,299,East
2024-01-28,Laptop,76,300,West
2024-01-01,Mouse,77,301,North
2024-01-02,Keyboard,78,302,South
2024-01-03,Monitor,79,303,East
2024-01-04,Headphones,80,304,West
2024-01-05,Laptop,81,305,North
2024-01-06,Mouse,82,306,South
2024-01-07,Keyboard,83,307,East
2024-01-08,Monitor,84,308,West
2024-01-09,Headphones,85,309,North
2024-01-10,Laptop,86,310,South
2024-01-11,Mouse,87,311,East
2024-01-12,Keyboard,88,312,West
2024-01-13,Monitor,89,313,North
2024-01-14,Headphones,90,314,South
2024-01-15,Laptop,91,315,East
2024-01-16,Mouse,92,316,West
2024-01-17,Keyboard,93,317,North
2024-01-18,Monitor,94,318,South
2024-01-19,Headphones,95,319,East
2024-01-20,Laptop,96,320,West
2024-01-21,Mouse,97,321,North
2024-01-22,Keyboard,98,322,South
2024-01-23,Monitor,99,323,East
2024-01-24,Headphones,100,324,West
2024-01-25,Laptop,1,325,North
2024-01-26,Mouse,2,326,South
2024-01-27,Keyboard,3,327,East
2024-01-28,Monitor,4,328,West
2024-01-01,Headphones,5,329,North
2024-01-02,Laptop,6,330,South
2024-01-03,Mouse,7,331,East
2024-01-04,Keyboard,8,332,West
2024-01-05,Monitor,9,333,North
2024-01-06,Headphones,10,334,South
2024-01-07,Laptop,11,335,East
2024-01-08,Mouse,12,336,West
2024-01-09,Keyboard,13,337,North
2024-01-10,Monitor,14,338,South
2024-01-11,Headphones,15,339,East
2024-01-12,Laptop,16,340,West
2024-01-13,Mouse,17,341,North
2024-01-14,Keyboard,18,342,South
2024-01-15,Monitor,19,343,East
2024-01-16,Headphones,20,344,West
2024-01-17,Laptop,21,345,North
2024-01-18,Mouse,22,346,South
2024-01-19,Keyboard,23,347,East
2024-01-20,Monitor,24,348,West
2024-01-21,Headphones,25,349,North
2024-01-22,Laptop,26,350,South
2024-01-23,Mouse,27,351,East
2024-01-24,Keyboard,28,352,West
2024-01-25,Monitor,29,353,North
2024-01-26,Headphones,30,354,South
2024-01-27,Laptop,31,355,East
2024-01-28,Mouse,32,356,West
2024-01-01,Keyboard,33,357,North
2024-01-02,Monitor,34,358,South
2024-01-03,Headphones,35,359,East
2024-01-04,Laptop,36,360,West
2024-01-05,Mouse,37,361,North
2024-01-06,Keyboard,38,362,South
2024-01-07,Monitor,39,363,East
2024-01-08,Headphones,40,364,West
2024-01-09,Laptop,41,365,North
2024-01-10,Mouse,42,366,South
2024-01-11,Keyboard,43,367,East
2024-01-12,Monitor,44,368,West
2024-01-13,Headphones,45,369,North
2024-01-14,Laptop,46,370,South
2024-01-15,Mouse,47,371,East
2024-01-16,Keyboard,48,372,West
2024-01-17,Monitor,49,373,North
2024-01-18,Headphones,50,374,South
2024-01-19,Laptop,51,375,East
2024-01-20,Mouse,52,376,West
2024-01-21,Keyboard,53,377,North
2024-01-22,Monitor,54,378,South
2024-01-23,Headphones,55,379,East
2024-01-24,Laptop,56,380,West
2024-01-25,Mouse,57,381,North
2024-01-26,Keyboard,58,382,South
2024-01-27,Monitor,59,383,East
2024-01-28,Headphones,60,384,West
2024-01-01,Laptop,61,385,North
2024-01-02,Mouse,62,386,South
2024-01-03,Keyboard,63,387,East
2024-01-04,Monitor,64,388,West
2024-01-05,Headphones,65,389,North
2024-01-06,Laptop,66,390,South
2024-01-07,Mouse,67,391,East
2024-01-08,Keyboard,68,392,West
2024-01-09,Monitor,69,393,North
2024-01-10,Headphones,70,394,South
2024-01-11,Laptop,71,395,East
2024-01-12,Mouse,72,396,West
2024-01-13,Keyboard,73,397,North
2024-01-14,Monitor,74,398,South
2024-01-15,Headphones,75,399,East
2024-01-16,Laptop,76,400,West
2024-01-17,Mouse,77,401,North
2024-01-18,Keyboard,78,402,South
2024-01-19,Monitor,79,403,East
2024-01-20,Headphones,80,404,West
2024-01-21,Laptop,81,405,North
2024-01-22,Mouse,82,406,South
2024-01-23,Keyboard,83,407,East
2024-01-24,Monitor,84,408,West
2024-01-25,Headphones,85,409,North
2024-01-26,Laptop,86,410,South
2024-01-27,Mouse,87,411,East
2024-01-28,Keyboard,88,412,West
2024-01-01,Monitor,89,413,North
2024-01-02,Headphones,90,414,South
2024-01-03,Laptop,91,415,East
2024-01-04,Mouse,92,416,West
2024-01-05,Keyboard,93,417,North
2024-01-06,Monitor,94,418,South
2024-01-07,Headphones,95,419,East
2024-01-08,Laptop,96,420,West
2024-01-09,Mouse,97,421,North
2024-01-10,Keyboard,98,422,South
2024-01-11,Monitor,99,423,East
2024-01-12,Headphones,100,424,West
2024-01-13,Laptop,1,425,North
2024-01-14,Mouse,2,426,South
2024-01-15,Keyboard,3,427,East
2024-01-16,Monitor,4,428,West
2024-01-17,Headphones,5,429,North
2024-01-18,Laptop,6,430,South
2024-01-19,Mouse,7,431,East
2024-01-20,Keyboard,8,432,West
2024-01-21,Monitor,9,433,North
2024-01-22,Headphones,10,434,South
2024-01-23,Laptop,11,435,East
2024-01-24,Mouse,12,436,West
2024-01-25,Keyboard,13,437,North
2024-01-26,Monitor,14,438,South
2024-01-27,Headphones,15,439,East
2024-01-28,Laptop,16,440,West
2024-01-01,Mouse,17,441,North
2024-01-02,Keyboard,18,442,South
2024-01-03,Monitor,19,443,East
2024-01-04,Headphones,20,444,West
2024-01-05,Laptop,21,445,North
2024-01-06,Mouse,22,446,South
2024-01-07,Keyboard,23,447,East
2024-01-08,Monitor,24,448,West
2024-01-09,Headphones,25,449,North
2024-01-10,Laptop,26,450,South
2024-01-11,Mouse,27,451,East
2024-01-12,Keyboard,28,452,West
2024-01-13,Monitor,29,453,North
2024-01-14,Headphones,30,454,South
2024-01-15,Laptop,31,455,East
2024-01-16,Mouse,32,456,West
2024-01-17,Keyboard,33,457,North
2024-01-18,Monitor,34,458,South
2024-01-19,Headphones,35,459,East
2024-01-20,Laptop,36,460,West
2024-01-21,Mouse,37,461,North
2024-01-22,Keyboard,38,462,South
2024-01-23,Monitor,39,463,East
2024-01-24,Headphones,40,464,West
2024-01-25,Laptop,41,465,North
2024-01-26,Mouse,42,466,South
2024-01-27,Keyboard,43,467,East
2024-01-28,Monitor,44,468,West
2024-01-01,Headphones,45,469,North
2024-01-02,Laptop,46,470,South
2024-01-03,Mouse,47,471,East
2024-01-04,Keyboard,48,472,West
2024-01-05,Monitor,49,473,North
2024-01-06,Headphones,50,474,South
2024-01-07,Laptop,51,475,East
2024-01-08,Mouse,52,476,West
2024-01-09,Keyboard,53,477,North
2024-01-10,Monitor,54,478,South
2024-01-11,Headphones,55,479,East
2024-01-12,Laptop,56,480,West
2024-01-13,Mouse,57,481,North
2024-01-14,Keyboard,58,482,South
2024-01-15,Monitor,59,483,East
2024-01-16,Headphones,60,484,West
2024-01-17,Laptop,61,485,North
2024-01-18,Mouse,62,486,South
2024-01-19,Keyboard,63,487,East
2024-01-20,Monitor,64,488,West
2024-01-21,Headphones,65,489,North
2024-01-22,Laptop,66,490,South
2024-01-23,Mouse,67,491,East
2024-01-24,Keyboard,68,492,West
2024-01-25,Monitor,69,493,North
2024-01-26,Headphones,70,494,South
2024-01-27,Laptop,71,495,East
2024-01-28,Mouse,72,496,West
2024-01-01,Keyboard,73,497,North
2024-01-02,Monitor,74,498,South
2024-01-03,Headphones,75,499,East
2024-01-04,Laptop,76,500,West
2024-01-05,Mouse,77,501,North
2024-01-06,Keyboard,78,502,South
2024-01-07,Monitor,79,503,East
2024-01-08,Headphones,80,504,West
2024-01-09,Laptop,81,505,North
2024-01-10,Mouse,82,506,South
2024-01-11,Keyboard,83,507,East
2024-01-12,Monitor,84,508,West
2024-01-13,Headphones,85,509,North
2024-01-14,Laptop,86,510,South
